occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
ELE2025_21,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.; Polanco-Matías, I.",,"Polanco-Matías, I.",E,ELE2025,1,Peperomia quadrifolia,19.273198,71.056611,2022-08-22,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_22,PreservedSpecimen,,,ELE,SPECIES,,"Delgado, A.",,"Delgado, A.",E,ELE2025,1,Dichaea glauca,18.8554185164744,-70.9877305929659,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_23,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"García-Rodriguez, R.",E,ELE2025,1,Phlebodium aureum,19.58,-70.745,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_24,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"García-Rodriguez, R.",E,ELE2025,1,Elaphoglossum peltatum,19.58,-70.745,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_25,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"Polanco-Matías, I.",E,ELE2025,1,Dichaea graminoides,19.58,-70.745,2022-05-01,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_26,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.",,"Bobadilla-Peñaló, E. M.",E,ELE2025,1,Tillandsia polystachia,19.1858274863941,-71.0132633935564,2021-12-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_27,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"Polanco-Matías, I.",E,ELE2025,1,Campyloneurum angustifolium,19.5825907860021,-70.745179703548,2022-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_28,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"García-Rodriguez, R.",E,ELE2025,1,Acianthera cordatifolia,19.5825907860021,-70.745179703548,2022-04-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_29,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.; Rodríguez-Cáceres, M.",,"García-Rodriguez, R.",E,ELE2025,1,Pleopeltis astrolepis,19.5825907860021,-70.745179703548,2022-01-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_30,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.",,"Bobadilla-Peñaló, E. M.",E,ELE2025,1,Tillandsia balbisiana,19.464266801549,-71.0753927715839,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
