occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
gallegos_s_2025_00032,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5334,"Jimenez, I.",E,gallegos_s_2025,1,Trichosalpinx barbelifera,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Hybrid detected: removed ×/x and reduced to binomial when possible | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00033,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5335,,E,gallegos_s_2025,,,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00034,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5336,"Jimenez, I.",E,gallegos_s_2025,1,Anthurium scandens,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00035,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5337,"Jimenez, I.",E,gallegos_s_2025,1,Anthurium scandens,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00036,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5338,,E,gallegos_s_2025,,,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00037,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5340,"Jimenez, I.",E,gallegos_s_2025,1,Pleurothallis xanthochlora,-16.399666666666665,-67.57397222222222,2021-05-08,"change1: Hybrid detected: removed ×/x and reduced to binomial when possible | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00038,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5353,"Jimenez, I.",E,gallegos_s_2025,1,Myoxanthus chloe,-16.34583333333333,-67.49805555555555,2021-06-05,"change1: Hybrid detected: removed ×/x and reduced to binomial when possible | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00039,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5379,"Jimenez, I.",E,gallegos_s_2025,1,Epidendrum secundum,-16.36311388888889,-67.78672777777777,2021-07-24,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00040,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5532,"Jimenez, I.",E,gallegos_s_2025,1,Pleurothallis vorator,-16.412052777777777,-67.56959166666667,2021-08-10,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00041,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5661,,E,gallegos_s_2025,,,-16.34289722222222,-67.50077777777778,2021-12-11,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00042,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5768,,E,gallegos_s_2025,,,-16.34289722222222,-67.50077777777778,2022-02-05,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00043,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA1110,"Plata, O.",E,gallegos_s_2025,1,Guzmania squarrosa,-16.35,-67.51514,2010-08-21,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00044,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA2712,"Plata, O.",E,gallegos_s_2025,,,-16.391203,-67.564806,2010-11-12,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00045,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA1235,"Hurtado, R.",E,gallegos_s_2025,1,Peperomia buchtienii,-16.35,-67.51514,2010-10-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00046,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA2155,"Hurtado, R.",E,gallegos_s_2025,1,Peperomia quaesita,-16.30856,-67.55147,2010-09-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
