occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
BAR2025_027,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2496,C. M. S. Carrington,herb,BAR2025,1,Peperomia trifolia,12.09664,-61.69931,2016-08-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_028,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2312,S. Carrington,herb,BAR2025,1,Peperomia urocarpa,17.372653,-62.812317,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_029,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2502,C. M. S. Carrington,herb,BAR2025,1,Peperomia vincentiana,12.10432,-61.70232,2016-08-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_030,PreservedSpecimen,,,BAR,SPECIES,,Linda Deliah,98-1,G. Rogers,herb,BAR2025,1,Campyloneurum brevifolium,13.1754,-59.577683,1998-06-12,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_031,PreservedSpecimen,,,BAR,SPECIES,,G. Rogers,98-68,G. Rogers,climber,BAR2025,2,Microgramma lycopodioides,13.215487,-59.590499,1998-11-26,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_032,PreservedSpecimen,,,BAR,SPECIES,,E. G. B. Gooding,1018,E. G. B. Gooding,climber,BAR2025,2,Microgramma lycopodioides,13.22604,-59.58043,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_033,PreservedSpecimen,,,BAR,SPECIES,,A.E.S. McIntosh,s.n.,G. Rogers,climber,BAR2025,2,Microgramma lycopodioides,13.22604,-59.58043,1938-02-05,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_034,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2289,S. Carrington,climber,BAR2025,2,Microgramma lycopodioides,13.22604,-59.58043,2010-01-10,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_035,PreservedSpecimen,,,BAR,SPECIES,,G. Rogers,s.n.,G. Rogers,herb,BAR2025,1,Neurodium lanceolatum,13.215487,-59.590499,1998-07-15,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_036,PreservedSpecimen,,,BAR,SPECIES,,Linda Deliah,98-74,G. Rogers,herb,BAR2025,1,Neurodium lanceolatum,13.274145,-59.58603,1998-08-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
