occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
kroemer_t_2024_00052,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Jacquiniella equitantifolia,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00053,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Prosthechea pseudopygmaea,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00054,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Lepanthes acuminata,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00055,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Anathallis abbreviata,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00056,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Pleurothallis bivalvis,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00057,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Epidendrum pseudoramosum,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00058,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia leiboldiana,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00059,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Racinaea rothschuhiana,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00060,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Catopsis nitida,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00061,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Werauhia nocturna,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00062,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Werauhia vanhyningii,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00063,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,0,,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Normalized scientificName | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00064,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Pseudalcantarea viridiflora,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00065,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Catopsis subulata,18.3,-94.8166666666667,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00066,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia pruinosa,18.3,-94.8166666666667,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00067,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Catopsis occulta,18.3,-94.8166666666667,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00068,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia pseudoalpina,18.3,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00069,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,2,Peperomia angularis,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00070,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia tetraphylla,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00071,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Epidendrum laucheanum,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00072,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia tetraphylla,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00073,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia dendrophila,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00074,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Pleopeltis plebeia,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00075,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia juncea,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
