occurrenceID,country,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,datasetID,.ok_for_analysis,eventDate,changes
UIS:Herbario:20002,Colombia,CO,,"Santa Bárbara, Vereda La Salina, trocha subiendo desde el campamento (7,0029722 / -72,873972) hacia la quebrada donde se toma el agua para la hacienda San Francisco (7,00135 / -77,87573). Bosque andino relictual.",7.001,-72.876,56,UIS2024,TRUE,2018-09-10,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21237,Colombia,CO,,"Coromoro, corregimiento Cincelada, vereda Naranjal, finca La Espumosa",6.241986,-73.029447,0,UIS2024,TRUE,2021-05-11,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21439,Colombia,CO,,"Vereda Cachimbero, Hacienda San Miguel, Cienága de Cachimbero.",6.3657778,-74.3759722,0,UIS2024,TRUE,2001-10-12,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21466,Colombia,CO,,"Puerto Araujo, a 150 mt de la Troncal de La Paz.",6.544083,-74.063317,0,UIS2024,TRUE,2000-01-18,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21495,Colombia,CO,,"Vereda La Bodega, sitio Filo de Manchurrias, borde Parque Nacional Natural Serranía de los Yariguíes.",6.674914,-73.441306,0,UIS2024,TRUE,2010-02-12,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21598,Colombia,CO,,"Vereda Hoya Negra, predio Golconda, inmediaciones de Parque Nacional Natural Serranía de los Yariguíes.",6.6046944,-73.3583333,0,UIS2024,TRUE,2010-02-19,"change1: cf. removed; scientificName reduced to binomial (normalized epithet lowercase); taxonRank=SPECIES; original kept in verbatim. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:21938,Colombia,CO,,"Vereda La Bodega, sitio Filo de Manchurrias, borde Parque Nacional Natural Serranía de los Yariguíes.",6.68683,-73.43923,1,UIS2024,TRUE,2010-02-12,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:03882,Colombia,CO,,vía a Pamplona La Corcova Vereda La Mariana,7.133588,-73.008427,0,UIS2024,TRUE,1983-05-05,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:19997,Colombia,CO,,"Sant Bárbara, Vereda La Salina; carretera hacia la hacienda San Francisco; bosque Andino, zona entresacadas con fragmentos relictuales.",6.994,-72.886,56,UIS2024,TRUE,2018-09-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
UIS:Herbario:11614,Colombia,CO,,Piedecuesta El Rasgón,7.042014,-72.98226,0,UIS2024,TRUE,2005-06-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
