"";"occurrenceID";"country";"countryCode";"stateProvince";"locality";"decimalLatitude";"decimalLongitude";"coordinateUncertaintyInMeters";"datasetID";".ok_for_analysis";"eventDate";"changes";"ok.2";"discardReason"
"2725";"HCCL2025_2725";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925137";"-78.181057";382;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2726";"HCCL2025_2726";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917794";"-78.156768";243;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2727";"HCCL2025_2727";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917794";"-78.156768";54;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2728";"HCCL2025_2728";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.92696";"-78.188656";986;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2729";"HCCL2025_2729";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925363";"-78.187344";580;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2730";"HCCL2025_2730";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.916202";"-78.184131";732;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2731";"HCCL2025_2731";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925441";"-78.181742";431;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2732";"HCCL2025_2732";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925441";"-78.181742";431;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2733";"HCCL2025_2733";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925441";"-78.181742";431;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2734";"HCCL2025_2734";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925441";"-78.181742";431;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2735";"HCCL2025_2735";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.925441";"-78.181742";431;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2736";"HCCL2025_2736";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926501";"-78.183556";613;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2737";"HCCL2025_2737";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926501";"-78.183556";613;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2738";"HCCL2025_2738";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926501";"-78.183556";613;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2739";"HCCL2025_2739";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926501";"-78.183556";613;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2740";"HCCL2025_2740";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926501";"-78.183556";613;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2741";"HCCL2025_2741";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.92676";"-78.188386";654;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2742";"HCCL2025_2742";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.9225";"-78.180026";110;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2743";"HCCL2025_2743";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.9225";"-78.180026";110;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2744";"HCCL2025_2744";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.9225";"-78.180026";110;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2745";"HCCL2025_2745";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.914636";"-78.183801";1126;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2746";"HCCL2025_2746";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.9225";"-78.180026";110;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2747";"HCCL2025_2747";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2748";"HCCL2025_2748";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2749";"HCCL2025_2749";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2750";"HCCL2025_2750";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2751";"HCCL2025_2751";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2752";"HCCL2025_2752";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";936;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2753";"HCCL2025_2753";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2754";"HCCL2025_2754";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917542";"-78.186981";1058;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2755";"HCCL2025_2755";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2756";"HCCL2025_2756";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2757";"HCCL2025_2757";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2758";"HCCL2025_2758";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.924467";"-78.186131";518;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2759";"HCCL2025_2759";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2760";"HCCL2025_2760";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2761";"HCCL2025_2761";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2762";"HCCL2025_2762";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.917672";"-78.18838";857;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2763";"HCCL2025_2763";"PERU";"PE";"Cajamarca";"Cerro Shururo";"-11.827782";"-75.900887";136;"HCCL2025";FALSE;"2018-03-02";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2764";"HCCL2025_2764";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.924467";"-78.186131";593;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2765";"HCCL2025_2765";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.926733";"-78.188418";366;"HCCL2025";TRUE;"2018-03-24";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"2766";"HCCL2025_2766";"PERU";"PE";"Cajamarca";"Caserio Quillimbash";"-6.918834";"-78.18813";869;"HCCL2025";FALSE;"2018-03-24";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
