"","occurrenceID","basisOfRecord","typeStatus","associatedReferences","institutionCode","taxonRank","collectionCode","recordedBy","recordNumber","identifiedBy","lifeForm","datasetID","matchCodeEpig","matchedNameEpig","decimalLatitude","decimalLongitude","eventDate","changes","discardReason","verbatimrecordedBy","verbatimidentifiedBy"
"598","assis_i_2026_specieslink_00598","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Valduga, E.","521","Gonzatti, F.","E","assis_i_2026_specieslink",1,"Peperomia glabella",-29.868889,-50.186944,"2014-11-28","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Valduga, E","Gonzatti, F"
"599","assis_i_2026_specieslink_00599","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Costa, F.N. | Sano, P.T. | Trova, M. | Enchternacht, L.| Cota, M.M.T. | Roque, N. | Silva, R.R. | Andrino, C.O.","1663","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Cattleya rupestris",-17.616111,-43.77,"2014-11-25","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","F.N. Costa, P.T. Sano, M. Trov�, L. Enchternacht, M.M.T. Cota, N. Roque, R.R. Silva, C.O. Andrino","E.L.F. Menezes"
"600","assis_i_2026_specieslink_00600","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Grimouth, M.M. | Pietrobom, M.R.","02","Pietrobom, M.R.","H","assis_i_2026_specieslink",1,"Lomariopsis japurensis",-1.586139,-47.527639,"2014-11-22","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Grimouth, MM; Pietrobom, MR","Pietrobom, MR"
"601","assis_i_2026_specieslink_00601","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Demeda, C.","13","Demeda, C.","E","assis_i_2026_specieslink",1,"Utricularia tricolor",-29.868889,-50.186944,"2014-11-20","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Demeda, C","Demeda, C"
"602","assis_i_2026_specieslink_00602","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Caxambu, M.G. et al.","5721","Caxambu, M.G.","H","assis_i_2026_specieslink",1,"Coussapoa microcarpa",-25.193556,-48.422583,"2014-10-31","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Caxambu, MG; et al.","Caxambu, MG"
"603","assis_i_2026_specieslink_00603","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Costa, F.N. | Fonseca, S.N. | Coser, T.S.","1654","Coser, T.S.","E","assis_i_2026_specieslink",1,"Tillandsia stricta",-17.914444,0,"2014-10-28","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","F.N.Costa, S.N.Fonseca e T.S.Coser","T.S. Coser"
"604","assis_i_2026_specieslink_00604","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Costa, F.N. | Fonseca, S.N. | Coser, T.S.","1657","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Cattleya rupestris",-17.9575,-43.783889,"2014-10-28","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","F.N. Costa, S.N. Fonseca, T.S. Coser","E.L.F. Menezes"
"605","assis_i_2026_specieslink_00605","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Costa, F.N. | Fonseca, S.N. | Coser, T.S.","1653","Costa, F.N.","E","assis_i_2026_specieslink",1,"Tillandsia usneoides",-17.914444,0,"2014-10-28","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","F.N.Costa, S.N.Fonseca e T.S.Coser","F.N. Costa"
"606","assis_i_2026_specieslink_00606","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Soares, M.I.B. | Pietrobom, M.R.","139","Pietrobom, M.R.","E","assis_i_2026_specieslink",1,"Lomariopsis prieuriana",-1.684611,-47.433083,"2014-10-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Soares, MIB; Pietrobom, MR","Pietrobom, MR"
"607","assis_i_2026_specieslink_00607","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Soares, M.I.B. | Pietrobom, M.R.","138","Pietrobom, M.R.","E","assis_i_2026_specieslink",1,"Campyloneurum phyllitidis",-1.684611,-47.433083,"2014-10-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Soares, MIB; Pietrobom, MR","Pietrobom, MR"
"608","assis_i_2026_specieslink_00608","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Fontana, A.C.","353","Freitas, M.F.","E","assis_i_2026_specieslink",1,"Myrsine coriacea",-23.5508,-51.4608,"2014-10-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","Fontana, AC","Freitas, MF"
"609","assis_i_2026_specieslink_00609","PreservedSpecimen","",NA,"UEL","SPECIES","FUEL","Fontana, A.C.",NA,"","E","assis_i_2026_specieslink",1,"Peperomia delicatula",-23.5508,-51.4608,"2014-09-27","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","values in column identifiedBy replaced with NA / standardize author names in recordedBy","Fontana, AC",""
